county,obe_21,fei_20,pi_20,aeo_20,uni_20,ieq_20,reg
Pacific,1,6.9000001,25.200001,66.800003,9.6000004,4.5,1
Pend Oreille,1,6.8000002,24.9,58.799999,8,4.1999998,1
Pierce,0,7.5,19.1,82.900002,6.9000001,4,1
San Juan,0,8.6999998,14.3,86.400002,9.1000004,4.6999998,1
Skagit,0,7.9000001,16.6,80.599998,8.6000004,4.0999999,1
Skamania,1,8.1000004,18,93,7.1999998,4.4000001,1
Snohomish,0,8.3999996,17.799999,86.099998,6.1999998,3.8,1
Spokane,0,7.6999998,18.1,89,6,4.4000001,1
Stevens,0,6.9000001,22.6,43.400002,7.9000001,4.5999999,1
Thurston,0,7.8000002,16.5,74.599998,6.0999999,3.9000001,1
Wahkiakum,1,5.5999999,24.4,11.7,8.8999996,4.1999998,1
Walla Walla,0,8.1999998,16.799999,83.300003,7.9000001,4.1999998,1
Whatcom,0,7.5999999,14.4,85.099998,7.5999999,4.4000001,1
Whitman,0,6.5,17.5,75.699997,6.1999998,7,1
Yakima,1,8.5,22.700001,75.5,12.9,4,4
Barbour,1,7.5,30,36,8.1999998,4.5999999,4
Berkeley,1,7.9000001,29.6,44,7.0999999,3.8,4
Boone,1,7.5999999,31.1,4.6999998,7.1999998,5.0999999,4
Braxton,1,7.0999999,26.799999,13.3,8.1000004,5.1999998,4
Brooke,1,7.6999998,34.799999,83.599998,5.9000001,4.4000001,4
Cabell,1,7.3000002,28.299999,88.900002,8.6999998,6,4
Calhoun,0,7.1999998,27.4,.60000002,8.3999996,4.5999999,4
Clay,1,6.8000002,30.1,11.6,8.3000002,4.5999999,4
Doddridge,1,8.5,22.200001,51.5,8,4.3000002,4
Fayette,1,7.1999998,32.799999,60.799999,8.1000004,4.5,4
Gilmer,1,7.3000002,28.799999,31.1,8.3000002,5.3000002,4
Grant,1,7.5999999,32.900002,36.700001,8.1000004,4.6999998,4
Greenbrier,1,7.5,26,51.200001,8.5,4.4000001,4
Hampshire,1,6.8000002,28.200001,44.700001,9.5,4.1999998,4
Hancock,1,7.4000001,29.700001,90,7.1999998,4.0999999,4
Hardy,1,7.0999999,28.799999,66.599998,9.8000002,3.5,4
Harrison,1,8,27.6,70,7.5999999,4.9000001,4
Jackson,1,7.9000001,25.6,31.4,7.1999998,5.3000002,4
Jefferson,1,8.8000002,22.299999,44.599998,6.5,4.3000002,4
Kanawha,1,7.4000001,28.1,71.599998,7,4.8000002,4
Lewis,1,7.6999998,33.700001,41,7.3000002,4.5,4
Lincoln,1,7.8000002,32.299999,18.1,8,4.9000001,4
Logan,1,7.5,37.5,28.5,7.8000002,5.5,4
McDowell,1,6.9000001,38.400002,32.200001,9.8000002,4.5,4
Marion,1,7.8000002,26.1,63,6.5999999,4.6999998,4
Marshall,1,7.5,30,61.700001,7.5,4.6999998,4
Mason,1,7.3000002,34.299999,39.799999,7.0999999,4.8000002,4
Mercer,1,7.0999999,31.700001,60,7.6999998,4.5,4
Mineral,1,7.6999998,24.700001,61,7,4,4
Mingo,1,7.0999999,41.400002,52.599998,8.6999998,5.3000002,4
Monongalia,0,7.3000002,21.200001,81.699997,7.1999998,6,4
Monroe,0,7.9000001,27.4,38.700001,9.1000004,4.0999999,4
Morgan,1,8.1000004,25.799999,68.400002,8.8000002,3.8,4
Nicholas,1,7.8000002,32.299999,50.5,7.9000001,4.5,4
Ohio,0,7.5999999,26.6,86.099998,6.4000001,5.5,4
Pendleton,1,6.8000002,30.6,88.099998,9.1999998,4.1999998,4
Pleasants,0,8,26.5,66.400002,6.0999999,4.0999999,4
Pocahontas,0,6.6999998,25.6,93.300003,8.5,4.1999998,4
Preston,1,7.8000002,30,33.900002,8.3000002,4.4000001,4
Putnam,1,8.3999996,25.6,66.599998,5.6999998,4.1999998,4
Raleigh,1,6.9000001,30.200001,55.200001,7.4000001,4.9000001,4
Randolph,1,7.8000002,30.5,81.199997,8,4.8000002,4
Ritchie,1,7.8000002,30.4,36.099998,9,4,4
Roane,1,7.1999998,26.9,48.5,8.6000004,4.9000001,4
Summers,1,7.5,31.1,52,7.8000002,4.0999999,4
Taylor,1,8.3000002,30.299999,71.599998,7.3000002,4.5999999,4
Tucker,0,8.3999996,25.1,98.5,7.6999998,4.4000001,4
Tyler,1,7.6999998,23.799999,79.300003,7.4000001,4.8000002,4
Upshur,1,7.6999998,23.700001,63.700001,8,4.8000002,4
Wayne,1,7.5999999,35.099998,39.200001,7.8000002,6.0999999,4
Webster,1,7.5999999,35.200001,45.400002,8.3000002,5.1999998,4
Wetzel,1,6.0999999,27.200001,57.099998,7.8000002,4.9000001,4
Wirt,1,7.9000001,28.200001,45.299999,8.3000002,3.7,4
Wood,1,7.5999999,28.200001,68.300003,7.0999999,4.8000002,4
Wyoming,1,7.5999999,41,61.700001,7.6999998,4.9000001,3
Adams,0,8.5,26.1,53.099998,7.9000001,4,3
Ashland,0,7.4000001,20.700001,64.300003,7.9000001,4.3000002,3
Barron,1,8.6000004,23.200001,74.300003,8,3.9000001,3
Bayfield,0,8,23.4,61.200001,9.1999998,4,3
Brown,1,8.5,19.6,92,7.1999998,4,3
Buffalo,0,8.3999996,25.5,66.900002,7,3.9000001,3
Burnett,1,8.3999996,28.299999,69.699997,8.3999996,4,3
Calumet,0,9.1000004,19.1,79.099998,4.4000001,3.5999999,3
Chippewa,0,8.5,20.6,64.199997,5.6999998,4,3
Clark,1,8.8000002,25.5,45.799999,16.5,3.5999999,3
Columbia,1,9,20.200001,72.199997,5.5999999,3.7,3
Crawford,0,8.3000002,24,73,6.5,4.1999998,3
Dane,0,8.3999996,13.7,94.099998,5.0999999,4.3000002,3
Dodge,1,8.8000002,20.6,83.400002,5.5,3.5999999,3
Door,0,8.8999996,20.200001,73,7,3.7,3
Douglas,1,7.8000002,19,69.5,6.5999999,4.1999998,3
Dunn,1,8.3999996,18.9,63.700001,6,4,3
Eau Claire,0,8.1000004,20.1,80.699997,6.5,4.4000001,3
Florence,1,8.6000004,25.6,78.699997,7.4000001,4.0999999,3
Fond du Lac,0,8.5,24.6,84.900002,5.5,3.9000001,3
Forest,0,7.1999998,22.6,54.400002,11.4,4,3
Grant,1,8.3000002,21.1,70.300003,8.1000004,4.0999999,3
Green,0,8.6999998,24.700001,73.800003,5.8000002,3.9000001,3
Green Lake,0,8.3000002,27.799999,73.599998,8.1999998,3.9000001,3
Iowa,0,8.6000004,24.700001,47.099998,5.5999999,3.8,3
Iron,0,7.9000001,20.4,63.599998,7.3000002,4.3000002,3
Jackson,1,7.6999998,23.799999,66.099998,10.1,4.1999998,3
Jefferson,0,8.8999996,20.200001,77.800003,5.9000001,3.7,3
Juneau,1,8.1000004,25,63.400002,8.1000004,4.0999999,3
Kenosha,0,8.1999998,22.700001,98.099998,6.5999999,4.4000001,3
Kewaunee,1,9.1999998,23.6,63.900002,5.5999999,3.8,3
La Crosse,0,8.1000004,22.6,89.400002,5,4,3
Lafayette,0,8.8000002,27,53,11,3.8,3
Langlade,0,7.6999998,22.4,64.199997,6.9000001,4,3
Lincoln,1,8.6999998,24.700001,74.400002,5.6999998,3.9000001,3
Manitowoc,1,8.5,22.6,76.599998,6.5,3.9000001,3
Marathon,1,8.5,24.6,72.699997,6.5,3.9000001,3
Marinette,0,7.8000002,25.1,76.699997,6.1999998,4.4000001,3
Marquette,1,8.8999996,25.5,27.700001,8.5,3.8,3
Menominee,1,6.5,22.5,6.9000001,9.8999996,6,3
Milwaukee,0,7.5999999,22.5,97.800003,8.1000004,5.0999999,3
Monroe,1,8.3000002,23.200001,64.900002,7.6999998,3.7,3
Oconto,1,8.8999996,27.299999,62.599998,6.3000002,3.8,3
Oneida,1,8.8999996,23.799999,73.599998,6.3000002,4,3
Outagamie,0,8.8999996,17.4,89.400002,5.3000002,3.8,3
Ozaukee,0,9,15.5,89.199997,3.9000001,4.3000002,3
Pierce,0,8.6000004,16.1,74.800003,4.9000001,3.7,3
Polk,0,9,18.5,66.599998,6.5,4,3
Portage,0,8.3000002,16.9,81.199997,5.5,4.1999998,3
Price,0,8.5,23.6,66.800003,6.8000002,3.8,3
Racine,1,8.1000004,21.9,93.300003,6.1999998,4.4000001,3
Richland,1,8.1999998,21,61.799999,7.9000001,3.8,3
Rock,1,7.8000002,22.4,89.5,7.1999998,4,3
Rusk,0,7.4000001,29.9,40.700001,8.8000002,3.8,3
St. Croix,0,9.1999998,20.5,83.800003,4.5999999,3.4000001,3
Sauk,1,8.8000002,16,79.199997,7.3000002,3.9000001,3
Sawyer,1,7.8000002,29.5,67.699997,10.7,4.3000002,3
Shawano,1,8.6999998,28.700001,59.299999,7.9000001,4,3
Sheboygan,1,9,22.700001,83,6.0999999,3.8,3
Taylor,1,8.3000002,29.4,61.799999,8.3999996,3.8,3
Trempealeau,1,9.1999998,23.700001,82.400002,7.5999999,3.9000001,3
Vernon,1,8.1999998,18.299999,65.699997,10.6,4.4000001,3
Vilas,0,8.5,25,90.5,10.2,4.0999999,3
Walworth,1,8.3000002,21.6,86,8.5,4.0999999,3
Washburn,1,8.1999998,30.4,73.800003,6.8000002,4.0999999,3
Washington,0,9.1999998,20.6,91.900002,4.1999998,3.5999999,3
Waukesha,0,9.1000004,17.4,94.699997,3.8,4,3
Waupaca,1,8.6999998,22.4,83.099998,6.6999998,3.9000001,3
Waushara,1,9,25.6,59.599998,8.3999996,4,3
Winnebago,1,8.3999996,21.799999,87.099998,5.3000002,4,3
Wood,0,8.3000002,20,77,5.5,3.9000001,1
Albany,0,6.4000001,16.9,91,12.5,5.6999998,1
Big Horn,1,7.9000001,28.1,68.199997,19.799999,4.5,1
Campbell,0,8.1999998,26.200001,55.900002,12.8,4.1999998,1
Carbon,1,7.3000002,28.700001,73.800003,16.299999,4.5,1
Converse,0,8.3999996,26.200001,83.900002,12.7,3.9000001,1
Crook,0,8.3000002,27.9,70.599998,14.7,3.8,1
Fremont,0,7.8000002,26,65.699997,20.1,4,1
Goshen,0,7.6999998,32.299999,70.300003,16.5,4.5,1
Hot Springs,0,8.1000004,26.700001,80.300003,13.6,4.3000002,1
Johnson,0,7.8000002,23.299999,64.699997,15,4.5999999,1
Laramie,0,7.6999998,23.4,71.300003,11.4,4.0999999,1
Lincoln,0,8.3999996,23.5,80.099998,13.8,4,1
Natrona,0,7.1999998,25,85.599998,14.2,4,1
Niobrara,0,7.5,28.4,72,19.200001,5,1
Park,0,8.1999998,23.700001,60.799999,14,3.5,1
Platte,0,7.9000001,24.4,78,14.9,4.1999998,1
Sheridan,0,7.5,24.299999,89,13.4,4.4000001,1
Sublette,0,8.5,22.4,47.5,14.6,3.5999999,1
Sweetwater,0,7.6999998,25,89.699997,14.5,4,1
Teton,0,8.1999998,11.6,99.699997,16,3.8,1
Uinta,1,7.4000001,27.200001,84,13.7,4.4000001,1
Washakie,0,8.3000002,28.200001,83.199997,16.700001,3.3,1
Weston,1,7.9000001,26.9,63,13.4,5.0999999,1
