county,obe_21,fei_20,pi_20,aeo_20,uni_20,ieq_20,reg
Winkler,37.599998,8.6999998,25.700001,97.599998,21.700001,4.5999999,2
Wise,44.900002,7.8000002,30.700001,38.400002,22.700001,4.1999998,2
Wood,33,7.1999998,31.9,39.5,20.5,4.5999999,2
Yoakum,29.6,8.6999998,27.9,66.900002,24.200001,4.8000002,2
Young,35.5,6.5999999,29.1,59.900002,23.1,4.1999998,2
Zapata,30.1,6.1999998,19.700001,45.299999,29.200001,5.4000001,2
Zavala,28.5,6.1999998,20,58.5,19.200001,5.0999999,2
Beaver,26.9,7.9000001,20.1,77.599998,12.5,3.3,2
Box Elder,34.200001,7.8000002,22.700001,76.400002,8.8000002,3.3,2
Cache,24.5,7.0999999,14.6,86,10.1,3.9000001,2
Carbon,30.299999,7,23.299999,72.400002,10.3,4.5,2
Daggett,28.299999,7,19.799999,99.300003,8.8000002,4.0999999,2
Davis,26.700001,8.1000004,17.700001,93.900002,7,3.2,2
Duchesne,31.6,7.3000002,21.9,53.599998,15.5,3.8,2
Emery,31.5,7.9000001,19.5,43.299999,9.1000004,3.8,2
Garfield,20.700001,5.5,22.799999,39.099998,16.299999,3.9000001,2
Grand,26.9,7.0999999,14.4,95.099998,13.2,3.4000001,2
Iron,26.299999,6.3000002,19.700001,61.700001,13.7,4.5,2
Juab,28.200001,6.9000001,19.1,69.5,10.6,3.0999999,2
Kane,27.799999,7.0999999,19.299999,57.599998,9.6000004,4.5,2
Millard,36.299999,7.1999998,21.1,61.799999,14.9,3.7,2
Morgan,22.1,8.8999996,17.200001,88.599998,7.1999998,3.4000001,2
Piute,21.200001,3.9000001,24.299999,10.5,12.4,4.1999998,2
Rich,24.6,4.8000002,30,43,11.8,3.4000001,2
Salt Lake,26.200001,8.1999998,17.9,90.400002,11,3.8,2
San Juan,38.5,4,22.799999,37.400002,17,6.0999999,2
Sanpete,28.700001,7.5999999,23.9,64,12.7,3.7,2
Sevier,29.9,7.9000001,24.1,66.199997,12.7,4,2
Summit,14.5,8.3000002,13.7,95.300003,9.6000004,4.5,2
Tooele,37.400002,7.8000002,24,89.199997,8.3999996,3.3,2
Uintah,35.900002,7.4000001,24.200001,61.799999,15.7,4,2
Utah,25.799999,7.6999998,15.8,84.5,8.1000004,3.7,2
Wasatch,24.9,8.5,16.4,73.300003,11.9,3.7,2
Washington,24,7.3000002,19,81.400002,13.9,3.8,2
Wayne,22.4,6.5999999,18.299999,43.799999,15.2,4.3000002,2
Weber,31.700001,7.9000001,20.200001,86.099998,10.1,3.7,5
Addison,25.6,8.6999998,20.299999,72.5,6.1999998,3.8,5
Bennington,29.9,8.1000004,19.700001,100,6,4.5,5
Caledonia,29.9,8.3000002,24.5,60.400002,5.8000002,4.1999998,5
Chittenden,22.4,8.3000002,14.4,87.5,5.0999999,4.4000001,5
Essex,30.200001,7.0999999,27.299999,43.599998,6.5999999,4.4000001,5
Franklin,34.900002,8.6999998,26.1,48.799999,4.6999998,3.9000001,5
Grand Isle,30.1,8.8999996,21.299999,62.400002,5.8000002,4.0999999,5
Lamoille,23.6,8.3000002,18.6,68.199997,6.6999998,5.0999999,5
Orange,28.799999,8.3999996,20.5,51.700001,5.8000002,4,5
Orleans,32.099998,7.6999998,25.799999,50.599998,6.4000001,4.5999999,5
Rutland,33.099998,8.1000004,21.299999,84.699997,5.5,4.4000001,5
Washington,22.200001,8.1999998,16.6,83,4.9000001,4.5,5
Windham,25.299999,8,17.700001,69.599998,5.5999999,4.5,5
Windsor,27.799999,8.3999996,19.1,81.900002,6,4.4000001,4
Accomack,37.400002,7.9000001,36.099998,37.400002,16.6,4.1999998,4
Albemarle,23,8.6999998,17.5,77.400002,10,4.5999999,4
Alleghany,33.400002,8,27.6,100,9.8999996,5.4000001,4
Amelia,44.099998,8.1000004,28.1,7.5999999,13.6,4.9000001,4
Amherst,28.799999,8,29.700001,53.700001,12.3,4.0999999,4
Appomattox,40.700001,8.5,36.5,54.700001,11.8,4.5999999,4
Arlington,18.6,9.3000002,13.4,100,7.6999998,3.9000001,4
Augusta,34.799999,8.8999996,26.299999,50.799999,11.2,4,4
Bath,25.5,8.3000002,20.700001,100,10.8,3,4
Bedford,34.599998,9,26.700001,53.200001,10,4,4
Bland,27.5,8.3999996,27.200001,99.900002,8.8999996,4.5999999,4
Botetourt,29,8.6999998,18.9,90.800003,8.3999996,4.3000002,4
Brunswick,44.400002,6.9000001,33,16.6,12.6,5,4
Buckingham,42.400002,7.5,38.299999,36.5,13.4,4.3000002,4
Campbell,38.400002,8.3000002,32.599998,43.799999,11.4,4.3000002,4
Caroline,43,8.5,31.5,45.599998,11.4,3.0999999,4
Carroll,34,8.6999998,24.5,42.400002,12.6,4.1999998,4
Charles City,38.700001,8,32.200001,32.299999,16.4,5,4
Charlotte,36,6.4000001,24.6,21.4,14.8,4.8000002,4
Chesterfield,33.299999,8.5,23.6,74.800003,9,3.5,4
Clarke,27.299999,9.1999998,20.799999,75.5,11.3,5.0999999,4
Craig,27.4,8.6999998,31.6,95.800003,10.5,4.5999999,4
Culpeper,33.400002,9,27.799999,66.800003,13.3,4,4
Cumberland,43.200001,5.5999999,35.200001,47.299999,12.3,5.0999999,4
Dinwiddie,46.299999,7.5999999,27.799999,31.700001,11.8,4.3000002,4
Essex,35.400002,7.1999998,33.299999,24.5,12.6,4.0999999,4
Fairfax,21.1,9.6000004,16.200001,99.599998,9,3.8,4
Fauquier,34.400002,9.5,22.1,65.400002,9.8999996,4,4
Floyd,28.700001,8.1999998,23,40,13.4,4.3000002,4
Fluvanna,37.5,9,21.799999,49.400002,10.5,3.4000001,4
Franklin,39.799999,8.1999998,31,42.200001,12.7,4.5999999,4
Frederick,33.299999,9.3000002,22.799999,81.199997,10.5,3.7,4
Giles,30.5,8.8999996,27.299999,89.699997,11.1,3.7,4
Gloucester,29.4,8.8999996,25.1,70.699997,9.6999998,3.9000001,4
Goochland,29.5,9.1000004,18.799999,54.299999,7.1999998,4.4000001,4
Grayson,33.400002,7.6999998,31.799999,70.199997,13.7,4.6999998,4
Greene,30.5,9.3000002,20.5,38.599998,13.4,3.7,4
Greensville,41.700001,7.1999998,33.599998,16.4,10.3,4,4
Halifax,41,6.6999998,28.799999,42.900002,11.3,4.5999999,4
Hanover,29.700001,9.1999998,20.799999,80.699997,7.8000002,3.7,4
Henrico,32.900002,8.1000004,23.4,96.800003,9.8999996,4.1999998,4
Henry,37.299999,7.4000001,33.400002,40.400002,12.8,4.4000001,4
Highland,25.299999,6.4000001,29.4,79.199997,17.799999,4.5999999,4
Isle of Wight,44.599998,8.6000004,28.4,71,9.1999998,4.6999998,4
James City,28,8.6000004,18.6,89.800003,8.8999996,4.0999999,4
King and Queen,48.700001,8.1000004,28.799999,14.5,14.1,5.3000002,4
King William,35.400002,8.6999998,32,52.5,9.8000002,3.4000001,4
Lancaster,27.700001,8.1999998,25.700001,57.700001,12.1,4.9000001,4
Lee,34.299999,8,33.700001,36,12.3,5.8000002,4
Loudoun,22.799999,10,16.9,91.699997,6.5,3.5999999,4
Louisa,35.900002,8.8000002,31.299999,36.700001,12.5,4.0999999,4
Lunenburg,45.599998,8,27.799999,57.099998,15.3,3.9000001,4
Madison,44.799999,8.8999996,25.4,51.700001,12.9,3.9000001,4
Mathews,30,9.1000004,24.799999,51.700001,9.8000002,4.5,4
Mecklenburg,41.200001,7.5,26.9,55.400002,11.9,4.9000001,4
Middlesex,36.200001,8.8000002,24.4,37.799999,11.4,4.9000001,4
Montgomery,29.4,7.8000002,21.799999,74.5,11,5.8000002,4
Nelson,31.4,8.3999996,22,54.599998,13.3,4.6999998,4
New Kent,34.099998,9.3999996,25.5,77.599998,9.6000004,3.5999999,4
Northampton,42.400002,7.6999998,27.700001,19.6,14.6,4.9000001,4
Northumberland,23.799999,8.3000002,19.799999,44,12.6,4.5,4
Nottoway,34,4.8000002,33.799999,63.099998,13.4,4.6999998,4
Orange,38.099998,8.3999996,25.6,64.199997,11.7,3.7,4
Page,38.099998,8.3999996,30.299999,32.5,13.1,4.1999998,4
Patrick,33.599998,8.1000004,35.799999,46.299999,13.7,5,4
Pittsylvania,38.900002,7.9000001,30.5,29,12.8,4.3000002,4
Powhatan,28.299999,9.3999996,26.5,65.400002,9.5,3.2,4
Prince Edward,37.5,6.5999999,26.299999,81.400002,12.1,4.5,4
Prince George,33.400002,7.5,29,40.799999,9,3.7,4
Prince William,32.299999,9.3000002,18.5,96.900002,11.7,3.5999999,4
Pulaski,32.5,8.1000004,32.400002,83.099998,9.8000002,4.5,4
Rappahannock,32.200001,7.4000001,20.200001,49.400002,14.1,4.5999999,4
Richmond,33.400002,8.1000004,27.700001,60.599998,12.6,4.5999999,4
Roanoke,29.700001,8.8999996,25.4,82.199997,8.1999998,3.9000001,4
Rockbridge,29.4,8.3000002,26.4,56.5,11.9,4.4000001,4
Rockingham,31.5,8.6999998,29.4,72.099998,15.4,3.5999999,4
Russell,33.299999,8.3999996,38,44.299999,11,5.1999998,4
Scott,31.1,8.3000002,33.799999,40.299999,11,5.1999998,4
Shenandoah,33,8.8999996,26.9,63.599998,12.2,4.1999998,4
Smyth,30,7.9000001,31.200001,93.300003,10.7,5,4
Southampton,47.400002,7.0999999,33.599998,31,11,4.1999998,4
Spotsylvania,33.799999,8.8999996,25,74.5,9.5,3.5999999,4
Stafford,31.799999,9.1999998,17.9,77.599998,7.6999998,3.5,4
Surry,32.700001,7.0999999,23.1,9.3000002,10,4.3000002,4
Sussex,39.400002,5.6999998,28.700001,27.5,13.1,5.0999999,4
Tazewell,36.5,7.8000002,37.299999,55.299999,11.6,4.4000001,4
Warren,34.900002,8.8999996,29.9,79.699997,11.3,3.9000001,4
Washington,31.799999,8.5,27,62.900002,10.8,4.5,4
Westmoreland,33.599998,8.5,26.700001,42.599998,13.1,4.9000001,4
Wise,40,7.8000002,33.799999,70.699997,11.6,5.1999998,4
Wythe,37.200001,8.5,31,79.900002,12.2,4.8000002,4
York,25.4,8.8999996,17,77.699997,7.5999999,3.4000001,4
Bristol City,26.6,6.5999999,31,91.800003,9.3000002,4.5,4
Buena Vista City,21.4,3.5,25.200001,97.199997,10.4,4.4000001,4
Charlottesville City,30,7.5,24.5,100,11.7,6.5999999,4
Chesapeake City,35.200001,8.1999998,24.5,92.599998,7.9000001,3.7,4
Colonial Heights City,34,8.3000002,24.6,99.300003,10.3,4.5,4
Covington City,24.200001,7.1999998,23.799999,100,10.3,4,4
Danville City,30.799999,6.5,30.200001,82.199997,10.6,5.0999999,4
Emporia City,28.799999,6.0999999,25.1,89.900002,11.6,5.9000001,4
Fairfax City,23.9,9.8000002,19,100,9.3999996,4.5,4
Franklin City,37.799999,4.4000001,27.200001,45.299999,9.8000002,5.0999999,4
Fredericksburg City,31.5,7.6999998,26.1,100,11.2,4.9000001,4
Galax City,34.700001,8.3000002,27.5,69,15.1,5.5,4
Hampton City,36.799999,6.5999999,23.6,88.800003,9.6000004,4.3000002,4
Harrisonburg City,26.299999,7.6999998,26.200001,83.099998,15.8,5.4000001,4
Hopewell City,41,6.0999999,26.6,89.599998,11.8,5.1999998,4
Lexington City,23.799999,7.9000001,19,100,8.8000002,6.3000002,4
Lynchburg City,35.5,6.6999998,26.4,94.699997,10.2,4.5,4
Manassas City,29.700001,9.6999998,25.700001,100,16.6,3.7,4
Manassas Park City,28.299999,8.8999996,27.4,100,16.4,3.2,4
Martinsville City,24.299999,6,35.299999,94.699997,10.1,5.8000002,4
Newport News City,37.5,7.0999999,24.9,97.800003,11.1,4.3000002,4
Norfolk City,35,6.5,24.4,93.400002,11.7,5,4
Norton City,26.700001,7.4000001,37.400002,99.599998,11.4,6.5,4
Petersburg City,39.799999,4,29.1,91.800003,11,4.9000001,4
Poquoson City,39,9.1999998,25.4,95.400002,6.1999998,3.9000001,4
Portsmouth City,42.299999,6.9000001,27.700001,97.5,11.1,4.4000001,4
Radford City,33.200001,6.4000001,18.200001,97.900002,9.1000004,6.1999998,4
Richmond City,30.9,6.1999998,22.799999,91.400002,14,6.1999998,4
Roanoke City,35.900002,6.9000001,29.299999,92.099998,12.7,4.9000001,4
Salem City,31.200001,7.9000001,21.4,86.599998,8.5,3.9000001,4
Staunton City,21.9,8.3000002,27.200001,98.599998,10.1,4.4000001,4
Suffolk City,34,7.6999998,27.200001,76.199997,8.8000002,4.5,4
Virginia Beach City,28,8.6999998,21.6,97.900002,8.8999996,3.5999999,4
Waynesboro City,37.099998,8,33.299999,68.800003,11.9,4.3000002,4
Williamsburg City,33.200001,7.5,24.799999,99.599998,11.6,5.5999999,4
Winchester City,29.6,8.3999996,24.200001,99.099998,15.1,4.0999999,1
Adams,35.299999,8.6000004,23.799999,61.599998,12.7,4.3000002,1
Asotin,32.299999,7.9000001,22.1,98,6.5,4.3000002,1
Benton,34.599998,8.3000002,16.6,77.400002,7.5999999,4.3000002,1
Chelan,32.799999,8.3999996,18.1,85.400002,9.3000002,4.1999998,1
Clallam,30.6,7.1999998,20.4,77.099998,9,4.4000001,1
Clark,32.200001,8.1000004,17.299999,92.800003,7,3.9000001,1
Columbia,31.799999,7.3000002,26.6,39,6.4000001,5.1999998,1
Cowlitz,37.700001,7.3000002,22.700001,73.5,6.5999999,4.5,1
Douglas,31.200001,7.5,18.6,77.099998,11.3,3.8,1
Ferry,30.799999,5,20.200001,74.599998,10.6,5.0999999,1
Franklin,30.9,8.6000004,20.6,60.700001,11.6,3.5999999,1
Garfield,33.700001,4.9000001,27.200001,45.5,4.4000001,3.5,1
Grant,33.299999,8.1000004,24.4,79.400002,12.5,3.9000001,1
Grays Harbor,35.599998,7,24.299999,81.699997,8.8999996,4.4000001,1
Island,30.700001,7.8000002,16.4,86.199997,6,3.9000001,1
Jefferson,21.299999,7.5,11,85.099998,8.3000002,4.3000002,1
King,22.5,8.3000002,13.4,97.400002,6.1999998,4.5999999,1
Kitsap,30.200001,7.9000001,16.200001,85.199997,5.3000002,4,1
Kittitas,27.5,7,21.1,78.900002,8.1999998,5,1
Klickitat,27.4,7.1999998,20,74.300003,10,3.8,1
Lewis,33,7.4000001,24.200001,53.599998,8.8000002,4.3000002,1
Lincoln,33.400002,6.8000002,26.9,59.200001,6.8000002,4.1999998,1
Mason,37.400002,8,23.299999,63.5,9.1000004,4.3000002,1
Okanogan,32.200001,7.3000002,22.799999,67.400002,14.9,4.5,1
Pacific,38.099998,6.9000001,25.200001,66.800003,9.6000004,4.5,1
Pend Oreille,41.599998,6.8000002,24.9,58.799999,8,4.1999998,1
Pierce,31.700001,7.5,19.1,82.900002,6.9000001,4,1
San Juan,20.1,8.6999998,14.3,86.400002,9.1000004,4.6999998,1
Skagit,30.200001,7.9000001,16.6,80.599998,8.6000004,4.0999999,1
Skamania,34.799999,8.1000004,18,93,7.1999998,4.4000001,1
Snohomish,30.299999,8.3999996,17.799999,86.099998,6.1999998,3.8,1
Spokane,29.1,7.6999998,18.1,89,6,4.4000001,1
Stevens,30.200001,6.9000001,22.6,43.400002,7.9000001,4.5999999,1
Thurston,30.1,7.8000002,16.5,74.599998,6.0999999,3.9000001,1
Wahkiakum,35.099998,5.5999999,24.4,11.7,8.8999996,4.1999998,1
Walla Walla,29.1,8.1999998,16.799999,83.300003,7.9000001,4.1999998,1
Whatcom,28,7.5999999,14.4,85.099998,7.5999999,4.4000001,1
Whitman,26.5,6.5,17.5,75.699997,6.1999998,7,1
Yakima,34.299999,8.5,22.700001,75.5,12.9,4,4
Barbour,39.900002,7.5,30,36,8.1999998,4.5999999,4
Berkeley,38.599998,7.9000001,29.6,44,7.0999999,3.8,4
Boone,42.400002,7.5999999,31.1,4.6999998,7.1999998,5.0999999,4
Braxton,36.5,7.0999999,26.799999,13.3,8.1000004,5.1999998,4
Brooke,34.900002,7.6999998,34.799999,83.599998,5.9000001,4.4000001,4
Cabell,36.599998,7.3000002,28.299999,88.900002,8.6999998,6,4
Calhoun,30.1,7.1999998,27.4,.60000002,8.3999996,4.5999999,4
Clay,38,6.8000002,30.1,11.6,8.3000002,4.5999999,4
Doddridge,37.599998,8.5,22.200001,51.5,8,4.3000002,4
Fayette,40.400002,7.1999998,32.799999,60.799999,8.1000004,4.5,4
Gilmer,36.700001,7.3000002,28.799999,31.1,8.3000002,5.3000002,4
Grant,38.900002,7.5999999,32.900002,36.700001,8.1000004,4.6999998,4
Greenbrier,35.299999,7.5,26,51.200001,8.5,4.4000001,4
Hampshire,38.299999,6.8000002,28.200001,44.700001,9.5,4.1999998,4
Hancock,41.700001,7.4000001,29.700001,90,7.1999998,4.0999999,4
Hardy,40,7.0999999,28.799999,66.599998,9.8000002,3.5,4
Harrison,37.099998,8,27.6,70,7.5999999,4.9000001,4
Jackson,42.900002,7.9000001,25.6,31.4,7.1999998,5.3000002,4
Jefferson,33.700001,8.8000002,22.299999,44.599998,6.5,4.3000002,4
Kanawha,37.799999,7.4000001,28.1,71.599998,7,4.8000002,4
Lewis,43.200001,7.6999998,33.700001,41,7.3000002,4.5,4
Lincoln,43,7.8000002,32.299999,18.1,8,4.9000001,4
Logan,42.700001,7.5,37.5,28.5,7.8000002,5.5,4
McDowell,44.900002,6.9000001,38.400002,32.200001,9.8000002,4.5,4
Marion,37.400002,7.8000002,26.1,63,6.5999999,4.6999998,4
Marshall,40.700001,7.5,30,61.700001,7.5,4.6999998,4
Mason,41.700001,7.3000002,34.299999,39.799999,7.0999999,4.8000002,4
Mercer,39.5,7.0999999,31.700001,60,7.6999998,4.5,4
Mineral,36.099998,7.6999998,24.700001,61,7,4,4
Mingo,41.900002,7.0999999,41.400002,52.599998,8.6999998,5.3000002,4
Monongalia,30.200001,7.3000002,21.200001,81.699997,7.1999998,6,4
Monroe,31.5,7.9000001,27.4,38.700001,9.1000004,4.0999999,4
Morgan,38.5,8.1000004,25.799999,68.400002,8.8000002,3.8,4
Nicholas,40.700001,7.8000002,32.299999,50.5,7.9000001,4.5,4
Ohio,32.299999,7.5999999,26.6,86.099998,6.4000001,5.5,4
Pendleton,36.599998,6.8000002,30.6,88.099998,9.1999998,4.1999998,4
Pleasants,30.799999,8,26.5,66.400002,6.0999999,4.0999999,4
Pocahontas,32.900002,6.6999998,25.6,93.300003,8.5,4.1999998,4
Preston,36.799999,7.8000002,30,33.900002,8.3000002,4.4000001,4
Putnam,39.5,8.3999996,25.6,66.599998,5.6999998,4.1999998,4
Raleigh,38,6.9000001,30.200001,55.200001,7.4000001,4.9000001,4
Randolph,34.200001,7.8000002,30.5,81.199997,8,4.8000002,4
Ritchie,44.099998,7.8000002,30.4,36.099998,9,4,4
Roane,41.400002,7.1999998,26.9,48.5,8.6000004,4.9000001,4
Summers,41.099998,7.5,31.1,52,7.8000002,4.0999999,4
Taylor,40.700001,8.3000002,30.299999,71.599998,7.3000002,4.5999999,4
Tucker,29.1,8.3999996,25.1,98.5,7.6999998,4.4000001,4
Tyler,34.5,7.6999998,23.799999,79.300003,7.4000001,4.8000002,4
Upshur,35,7.6999998,23.700001,63.700001,8,4.8000002,4
Wayne,42.700001,7.5999999,35.099998,39.200001,7.8000002,6.0999999,4
Webster,36.799999,7.5999999,35.200001,45.400002,8.3000002,5.1999998,4
Wetzel,37.900002,6.0999999,27.200001,57.099998,7.8000002,4.9000001,4
Wirt,34.700001,7.9000001,28.200001,45.299999,8.3000002,3.7,4
Wood,39.700001,7.5999999,28.200001,68.300003,7.0999999,4.8000002,4
Wyoming,36.400002,7.5999999,41,61.700001,7.6999998,4.9000001,3
Adams,32.400002,8.5,26.1,53.099998,7.9000001,4,3
Ashland,32.599998,7.4000001,20.700001,64.300003,7.9000001,4.3000002,3
Barron,41.299999,8.6000004,23.200001,74.300003,8,3.9000001,3
Bayfield,28.799999,8,23.4,61.200001,9.1999998,4,3
Brown,33.5,8.5,19.6,92,7.1999998,4,3
Buffalo,32.700001,8.3999996,25.5,66.900002,7,3.9000001,3
Burnett,34.400002,8.3999996,28.299999,69.699997,8.3999996,4,3
Calumet,27.5,9.1000004,19.1,79.099998,4.4000001,3.5999999,3
Chippewa,30.6,8.5,20.6,64.199997,5.6999998,4,3
Clark,40,8.8000002,25.5,45.799999,16.5,3.5999999,3
Columbia,45.700001,9,20.200001,72.199997,5.5999999,3.7,3
Crawford,30.5,8.3000002,24,73,6.5,4.1999998,3
Dane,23.200001,8.3999996,13.7,94.099998,5.0999999,4.3000002,3
Dodge,38.299999,8.8000002,20.6,83.400002,5.5,3.5999999,3
Door,32.299999,8.8999996,20.200001,73,7,3.7,3
Douglas,37.200001,7.8000002,19,69.5,6.5999999,4.1999998,3
Dunn,38.799999,8.3999996,18.9,63.700001,6,4,3
Eau Claire,28.299999,8.1000004,20.1,80.699997,6.5,4.4000001,3
Florence,35.400002,8.6000004,25.6,78.699997,7.4000001,4.0999999,3
Fond du Lac,32,8.5,24.6,84.900002,5.5,3.9000001,3
Forest,30.9,7.1999998,22.6,54.400002,11.4,4,3
Grant,35.400002,8.3000002,21.1,70.300003,8.1000004,4.0999999,3
Green,32.700001,8.6999998,24.700001,73.800003,5.8000002,3.9000001,3
Green Lake,32.099998,8.3000002,27.799999,73.599998,8.1999998,3.9000001,3
Iowa,30.1,8.6000004,24.700001,47.099998,5.5999999,3.8,3
Iron,27.1,7.9000001,20.4,63.599998,7.3000002,4.3000002,3
Jackson,34.099998,7.6999998,23.799999,66.099998,10.1,4.1999998,3
Jefferson,32.5,8.8999996,20.200001,77.800003,5.9000001,3.7,3
Juneau,36,8.1000004,25,63.400002,8.1000004,4.0999999,3
Kenosha,31.4,8.1999998,22.700001,98.099998,6.5999999,4.4000001,3
Kewaunee,34.5,9.1999998,23.6,63.900002,5.5999999,3.8,3
La Crosse,26.4,8.1000004,22.6,89.400002,5,4,3
Lafayette,27.9,8.8000002,27,53,11,3.8,3
Langlade,31.6,7.6999998,22.4,64.199997,6.9000001,4,3
Lincoln,41.700001,8.6999998,24.700001,74.400002,5.6999998,3.9000001,3
Manitowoc,35.900002,8.5,22.6,76.599998,6.5,3.9000001,3
Marathon,33.5,8.5,24.6,72.699997,6.5,3.9000001,3
Marinette,32.5,7.8000002,25.1,76.699997,6.1999998,4.4000001,3
Marquette,40,8.8999996,25.5,27.700001,8.5,3.8,3
Menominee,45,6.5,22.5,6.9000001,9.8999996,6,3
Milwaukee,31.700001,7.5999999,22.5,97.800003,8.1000004,5.0999999,3
Monroe,37.5,8.3000002,23.200001,64.900002,7.6999998,3.7,3
Oconto,35.599998,8.8999996,27.299999,62.599998,6.3000002,3.8,3
Oneida,35.099998,8.8999996,23.799999,73.599998,6.3000002,4,3
Outagamie,32.700001,8.8999996,17.4,89.400002,5.3000002,3.8,3
Ozaukee,23.6,9,15.5,89.199997,3.9000001,4.3000002,3
Pierce,30.700001,8.6000004,16.1,74.800003,4.9000001,3.7,3
Polk,30.299999,9,18.5,66.599998,6.5,4,3
Portage,28.700001,8.3000002,16.9,81.199997,5.5,4.1999998,3
Price,31,8.5,23.6,66.800003,6.8000002,3.8,3
Racine,38.700001,8.1000004,21.9,93.300003,6.1999998,4.4000001,3
Richland,37.099998,8.1999998,21,61.799999,7.9000001,3.8,3
Rock,36.900002,7.8000002,22.4,89.5,7.1999998,4,3
Rusk,24.9,7.4000001,29.9,40.700001,8.8000002,3.8,3
St. Croix,25.299999,9.1999998,20.5,83.800003,4.5999999,3.4000001,3
Sauk,35,8.8000002,16,79.199997,7.3000002,3.9000001,3
Sawyer,34.5,7.8000002,29.5,67.699997,10.7,4.3000002,3
Shawano,36,8.6999998,28.700001,59.299999,7.9000001,4,3
Sheboygan,33.299999,9,22.700001,83,6.0999999,3.8,3
Taylor,37.200001,8.3000002,29.4,61.799999,8.3999996,3.8,3
Trempealeau,37.400002,9.1999998,23.700001,82.400002,7.5999999,3.9000001,3
Vernon,34.099998,8.1999998,18.299999,65.699997,10.6,4.4000001,3
Vilas,29.200001,8.5,25,90.5,10.2,4.0999999,3
Walworth,33.599998,8.3000002,21.6,86,8.5,4.0999999,3
Washburn,36.200001,8.1999998,30.4,73.800003,6.8000002,4.0999999,3
Washington,30.799999,9.1999998,20.6,91.900002,4.1999998,3.5999999,3
Waukesha,27.1,9.1000004,17.4,94.699997,3.8,4,3
Waupaca,36.099998,8.6999998,22.4,83.099998,6.6999998,3.9000001,3
Waushara,37.799999,9,25.6,59.599998,8.3999996,4,3
Winnebago,37.200001,8.3999996,21.799999,87.099998,5.3000002,4,3
Wood,27.4,8.3000002,20,77,5.5,3.9000001,1
Albany,25.299999,6.4000001,16.9,91,12.5,5.6999998,1
Big Horn,33.099998,7.9000001,28.1,68.199997,19.799999,4.5,1
Campbell,31.5,8.1999998,26.200001,55.900002,12.8,4.1999998,1
Carbon,33.900002,7.3000002,28.700001,73.800003,16.299999,4.5,1
Converse,32.099998,8.3999996,26.200001,83.900002,12.7,3.9000001,1
Crook,30,8.3000002,27.9,70.599998,14.7,3.8,1
Fremont,29.200001,7.8000002,26,65.699997,20.1,4,1
Goshen,32.099998,7.6999998,32.299999,70.300003,16.5,4.5,1
Hot Springs,29.5,8.1000004,26.700001,80.300003,13.6,4.3000002,1
Johnson,26,7.8000002,23.299999,64.699997,15,4.5999999,1
Laramie,30.1,7.6999998,23.4,71.300003,11.4,4.0999999,1
Lincoln,25.799999,8.3999996,23.5,80.099998,13.8,4,1
Natrona,31.200001,7.1999998,25,85.599998,14.2,4,1
Niobrara,27.700001,7.5,28.4,72,19.200001,5,1
Park,26.700001,8.1999998,23.700001,60.799999,14,3.5,1
Platte,29,7.9000001,24.4,78,14.9,4.1999998,1
Sheridan,28.9,7.5,24.299999,89,13.4,4.4000001,1
Sublette,29.200001,8.5,22.4,47.5,14.6,3.5999999,1
Sweetwater,30.299999,7.6999998,25,89.699997,14.5,4,1
Teton,11,8.1999998,11.6,99.699997,16,3.8,1
Uinta,35.200001,7.4000001,27.200001,84,13.7,4.4000001,1
Washakie,29.200001,8.3000002,28.200001,83.199997,16.700001,3.3,1
Weston,37.200001,7.9000001,26.9,63,13.4,5.0999999,1
